"Username","participant ethnicity","Response.RT","Response.JOL","Stimuli.Stimuli.Notes_2.1","Stimuli.Stimuli.Notes_3.1","key.1","Target_Ethnicity","scored"
"65c732e873b992088286bec2","Black",5405,"50","F","H","OLD","W",1
"65c732e873b992088286bec2","Black",4660,"30","M","H","OLD","W",1
"65c732e873b992088286bec2","Black",3563,"30","F","L","OLD","W",1
"65c732e873b992088286bec2","Black",2890,"50","F","L","OLD","W",0
"65c732e873b992088286bec2","Black",5503,"77","M","L","OLD","W",1
"65c732e873b992088286bec2","Black",3854,"30","F","L","OLD","B",1
"65c732e873b992088286bec2","Black",4707,"30","M","L","OLD","W",1
"65c732e873b992088286bec2","Black",5687,"55","M","L","OLD","W",0
"65c732e873b992088286bec2","Black",3102,"30","M","L","OLD","W",1
"65c732e873b992088286bec2","Black",3890,"55","F","L","OLD","W",1
"65c732e873b992088286bec2","Black",8080,"80","F","L","OLD","B",1
"65c732e873b992088286bec2","Black",3161,"45","M","H","OLD","W",1
"65c732e873b992088286bec2","Black",7086,"45","F","H","OLD","W",0
"65c732e873b992088286bec2","Black",7774,"40","M","H","OLD","W",1
"65c732e873b992088286bec2","Black",2934,"80","F","H","OLD","B",1
"65c732e873b992088286bec2","Black",3898,"80","M","H","OLD","B",0
"65c732e873b992088286bec2","Black",7867,"70","F","L","OLD","B",1
"65c732e873b992088286bec2","Black",3282,"80","M","H","OLD","W",1
"65c732e873b992088286bec2","Black",6649,"50","M","L","OLD","W",1
"65c732e873b992088286bec2","Black",5975,"80","F","H","OLD","B",1
"65c732e873b992088286bec2","Black",2938,"80","F","H","OLD","B",1
"65c732e873b992088286bec2","Black",2743,"80","F","L","OLD","B",1
"65c732e873b992088286bec2","Black",4253,"80","M","H","OLD","B",1
"65c732e873b992088286bec2","Black",3697,"95","F","H","OLD","B",1
"65c732e873b992088286bec2","Black",2897,"80","M","H","OLD","B",1
"65c732e873b992088286bec2","Black",2577,"80","F","H","OLD","B",1
"65c732e873b992088286bec2","Black",4119,"55","F","L","OLD","B",1
"65c732e873b992088286bec2","Black",17911,"80","F","L","OLD","B",1
"65c7895232215aca31bc9e99","Black",9421,"66","M","H","OLD","W",1
"65c7895232215aca31bc9e99","Black",4809,"45","M","H","OLD","W",1
"65c7895232215aca31bc9e99","Black",2844,"87","M","L","OLD","W",1
"65c7895232215aca31bc9e99","Black",3300,"55","F","L","OLD","B",0
"65c7895232215aca31bc9e99","Black",3794,"78","F","L","OLD","B",0
"65c7895232215aca31bc9e99","Black",3969,"87","F","H","OLD","W",0
"65c7895232215aca31bc9e99","Black",3652,"56","M","L","OLD","W",0
"65c7895232215aca31bc9e99","Black",4266,"66","M","L","OLD","W",0
"65c7895232215aca31bc9e99","Black",3543,"67","F","H","OLD","W",0
"65c7895232215aca31bc9e99","Black",3575,"44","F","H","OLD","B",1
"65c7895232215aca31bc9e99","Black",3587,"45","F","L","OLD","B",1
"65c7895232215aca31bc9e99","Black",3734,"55","F","H","OLD","B",1
"65c7895232215aca31bc9e99","Black",5048,"89","F","H","OLD","B",1
"65c7895232215aca31bc9e99","Black",3216,"76","M","H","OLD","B",1
"65c7895232215aca31bc9e99","Black",5312,"56","M","H","OLD","B",0
"65c7895232215aca31bc9e99","Black",3421,"67","F","H","OLD","W",1
"65c7895232215aca31bc9e99","Black",3445,"67","F","H","OLD","W",1
"65c7895232215aca31bc9e99","Black",3172,"55","F","H","OLD","W",1
"65c7895232215aca31bc9e99","Black",4045,"56","F","L","OLD","B",1
"65c7895232215aca31bc9e99","Black",3310,"67","F","L","OLD","B",0
"65c7895232215aca31bc9e99","Black",3529,"55","F","H","OLD","B",1
"65c7895232215aca31bc9e99","Black",2799,"67","M","H","OLD","B",1
"65c7895232215aca31bc9e99","Black",3151,"77","M","H","OLD","W",0
"65c7895232215aca31bc9e99","Black",3571,"67","F","H","OLD","B",1
"65c7895232215aca31bc9e99","Black",3423,"77","F","L","OLD","B",1
"65c7895232215aca31bc9e99","Black",3138,"98","F","L","OLD","B",0
"65c7895232215aca31bc9e99","Black",3407,"87","M","L","OLD","W",1
"65c7895232215aca31bc9e99","Black",2521,"44","F","L","OLD","B",0
"65c7895232215aca31bc9e99","Black",3690,"55","F","L","OLD","W",1
"65c7895232215aca31bc9e99","Black",3221,"56","F","L","OLD","W",1
"65c7895232215aca31bc9e99","Black",2642,"55","F","L","OLD","B",1
"65c7895232215aca31bc9e99","Black",12096,"78","M","H","OLD","B",1
"65c7895232215aca31bc9e99","Black",3220,"46","F","L","OLD","W",0
"65c7895232215aca31bc9e99","Black",3236,"55","F","L","OLD","B",1
"65c7895232215aca31bc9e99","Black",2579,"86","M","H","OLD","B",1
"65c7895232215aca31bc9e99","Black",3361,"89","M","L","OLD","W",0
"65c7895232215aca31bc9e99","Black",31014,"67","F","L","OLD","W",0
"65c7895232215aca31bc9e99","Black",2559,"77","M","H","OLD","W",1
"65c7895232215aca31bc9e99","Black",3244,"78","M","H","OLD","W",1
"65c7895232215aca31bc9e99","Black",3126,"78","F","L","OLD","W",1
"65c8926a097bd8b7a1d1f29c","Black",3479,"88","F","L","OLD","B",0
"65c8926a097bd8b7a1d1f29c","Black",3698,"56","F","H","OLD","W",1
"65c8926a097bd8b7a1d1f29c","Black",32749,"67","F","L","OLD","W",0
"65c8926a097bd8b7a1d1f29c","Black",16042,"77","F","L","OLD","B",1
"65c8926a097bd8b7a1d1f29c","Black",3253,"77","M","L","OLD","W",0
"65c8926a097bd8b7a1d1f29c","Black",3224,"54","F","L","OLD","B",0
"65c8926a097bd8b7a1d1f29c","Black",3385,"89","M","H","OLD","B",1
"65c8926a097bd8b7a1d1f29c","Black",4214,"78","F","H","OLD","B",1
"65c8926a097bd8b7a1d1f29c","Black",5212,"77","F","H","OLD","B",1
"65c8926a097bd8b7a1d1f29c","Black",3334,"76","F","L","OLD","W",1
"65c8926a097bd8b7a1d1f29c","Black",3349,"34","F","H","OLD","W",0
"65c8926a097bd8b7a1d1f29c","Black",60560,"65","M","L","OLD","W",1
"65c8926a097bd8b7a1d1f29c","Black",3315,"98","M","L","OLD","W",0
"65c8926a097bd8b7a1d1f29c","Black",3442,"54","F","L","OLD","B",1
"65c8926a097bd8b7a1d1f29c","Black",42347,"66","F","L","OLD","B",0
"65c8926a097bd8b7a1d1f29c","Black",3976,"80","M","H","OLD","B",1
"65c8926a097bd8b7a1d1f29c","Black",6876,"77","M","H","OLD","B",1
"65c8926a097bd8b7a1d1f29c","Black",2828,"77","F","H","OLD","W",1
"65c8926a097bd8b7a1d1f29c","Black",3503,"78","F","L","OLD","W",0
"65c8926a097bd8b7a1d1f29c","Black",4217,"90","F","L","OLD","W",1
"65c8926a097bd8b7a1d1f29c","Black",3221,"55","F","H","OLD","B",1
"65c8926a097bd8b7a1d1f29c","Black",3633,"77","F","H","OLD","W",1
"65c8926a097bd8b7a1d1f29c","Black",3079,"56","F","H","OLD","B",0
"65c8926a097bd8b7a1d1f29c","Black",3028,"43","M","H","OLD","B",0
"65c8926a097bd8b7a1d1f29c","Black",3135,"76","M","H","OLD","B",1
"65c8926a097bd8b7a1d1f29c","Black",3162,"89","F","L","OLD","B",1
"65c8926a097bd8b7a1d1f29c","Black",3763,"67","M","H","OLD","W",1
"65c8926a097bd8b7a1d1f29c","Black",3748,"55","F","L","OLD","B",0
"65c8926a097bd8b7a1d1f29c","Black",7207,"55","F","L","OLD","B",0
"65c8926a097bd8b7a1d1f29c","Black",4092,"45","F","L","OLD","B",0
"65c8926a097bd8b7a1d1f29c","Black",8454,"67","F","H","OLD","W",1
"65c8926a097bd8b7a1d1f29c","Black",3303,"68","F","H","OLD","B",0
"65c8926a097bd8b7a1d1f29c","Black",2605,"55","F","L","OLD","W",0
"65c8926a097bd8b7a1d1f29c","Black",6316,"67","M","L","OLD","W",1
"65c8926a097bd8b7a1d1f29c","Black",14497,"77","M","H","OLD","W",0
"65c8926a097bd8b7a1d1f29c","Black",5084,"56","M","H","OLD","W",1
"65c8926a097bd8b7a1d1f29c","Black",2788,"66","M","L","OLD","W",1
"65c8926a097bd8b7a1d1f29c","Black",3107,"87","M","H","OLD","W",0
"65c8926a097bd8b7a1d1f29c","Black",3493,"45","F","L","OLD","B",0
"65c8926a097bd8b7a1d1f29c","Black",3187,"80","M","H","OLD","W",0
"65c8d70512b2fc050e53d0d1","Black",2806,"40","M","H","OLD","B",1
"65c8d70512b2fc050e53d0d1","Black",3227,"60","F","H","OLD","B",1
"65c8d70512b2fc050e53d0d1","Black",10735,"88","M","H","OLD","B",1
"65c8d70512b2fc050e53d0d1","Black",3152,"10","M","H","OLD","W",1
"65c8d70512b2fc050e53d0d1","Black",5826,"70","F","H","OLD","B",1
"65c8d70512b2fc050e53d0d1","Black",5078,"60","F","L","OLD","B",1
"65c8d70512b2fc050e53d0d1","Black",6468,"30","F","L","OLD","B",1
"65c8d70512b2fc050e53d0d1","Black",3053,"80","M","H","OLD","B",1
"65c8d70512b2fc050e53d0d1","Black",4003,"60","F","L","OLD","B",1
"65c8d70512b2fc050e53d0d1","Black",4481,"56","M","H","OLD","B",0
"65c8d70512b2fc050e53d0d1","Black",4979,"70","F","L","OLD","W",1
"65c8d70512b2fc050e53d0d1","Black",34772,"30","F","H","OLD","W",1
"65c8d70512b2fc050e53d0d1","Black",2866,"30","M","L","OLD","W",1
"65c8d70512b2fc050e53d0d1","Black",12724,"37","F","L","OLD","B",1
"65c8d70512b2fc050e53d0d1","Black",3617,"39","F","L","OLD","B",1
"65c8d70512b2fc050e53d0d1","Black",4395,"40","M","H","OLD","W",1
"65c8d70512b2fc050e53d0d1","Black",9845,"90","F","L","OLD","B",0
"65c8d70512b2fc050e53d0d1","Black",3836,"50","F","H","OLD","W",1
"65c8d70512b2fc050e53d0d1","Black",14028,"40","M","L","OLD","W",1
"65c8d70512b2fc050e53d0d1","Black",4713,"70","F","L","OLD","B",1
"65c8d70512b2fc050e53d0d1","Black",8734,"56","M","L","OLD","W",1
"65c8d70512b2fc050e53d0d1","Black",4980,"24","M","L","OLD","W",1
"65c8d70512b2fc050e53d0d1","Black",6700,"0","F","L","OLD","B",1
"65c8d70512b2fc050e53d0d1","Black",3548,"40","F","L","OLD","B",0
"65c8d70512b2fc050e53d0d1","Black",3495,"40","F","L","OLD","W",1
"65c8d70512b2fc050e53d0d1","Black",4877,"20","M","H","OLD","B",0
"65c8d70512b2fc050e53d0d1","Black",41873,"60","M","H","OLD","W",1
"65c8d70512b2fc050e53d0d1","Black",7552,"60","F","H","OLD","B",1
"65c8d70512b2fc050e53d0d1","Black",4076,"40","M","H","OLD","W",0
"65c8d70512b2fc050e53d0d1","Black",5271,"21","F","H","OLD","W",1
"65c8d70512b2fc050e53d0d1","Black",4649,"0","M","L","OLD","W",1
"65c8d70512b2fc050e53d0d1","Black",3955,"55","F","L","OLD","B",1
"65c8d70512b2fc050e53d0d1","Black",15522,"20","F","H","OLD","W",1
"65c8d70512b2fc050e53d0d1","Black",5431,"18","F","H","OLD","B",1
"65c8d70512b2fc050e53d0d1","Black",8283,"20","M","H","OLD","W",1
"65c8d70512b2fc050e53d0d1","Black",5578,"10","F","L","OLD","W",1
"65c8d70512b2fc050e53d0d1","Black",7098,"70","F","H","OLD","B",1
"65c8d70512b2fc050e53d0d1","Black",5679,"34","F","H","OLD","W",1
"65c8d70512b2fc050e53d0d1","Black",3235,"20","F","L","OLD","W",1
"65c8d70512b2fc050e53d0d1","Black",6022,"19","F","L","OLD","W",1
"65ca870d5ec4d7d40b27c58d","Black",4116,"80","F","L","OLD","B",1
"65ca870d5ec4d7d40b27c58d","Black",4642,"65","M","H","OLD","W",1
"65ca870d5ec4d7d40b27c58d","Black",4843,"55","M","H","OLD","B",1
"65ca870d5ec4d7d40b27c58d","Black",4961,"60","F","L","OLD","W",1
"65ca870d5ec4d7d40b27c58d","Black",3109,"20","M","H","OLD","W",0
"65ca870d5ec4d7d40b27c58d","Black",2939,"20","M","L","OLD","W",0
"65ca870d5ec4d7d40b27c58d","Black",4306,"25","M","L","OLD","W",1
"65ca870d5ec4d7d40b27c58d","Black",4289,"85","F","H","OLD","B",1
"65ca870d5ec4d7d40b27c58d","Black",4389,"80","F","H","OLD","B",1
"65ca870d5ec4d7d40b27c58d","Black",3183,"15","M","H","OLD","W",1
"65ca870d5ec4d7d40b27c58d","Black",2989,"20","F","L","OLD","B",0
"65ca870d5ec4d7d40b27c58d","Black",2974,"20","M","L","OLD","W",1
"65ca870d5ec4d7d40b27c58d","Black",4779,"30","F","H","OLD","W",1
"65ca870d5ec4d7d40b27c58d","Black",3207,"15","F","H","OLD","W",1
"65ca870d5ec4d7d40b27c58d","Black",4125,"90","F","L","OLD","B",1
"65ca870d5ec4d7d40b27c58d","Black",3277,"20","F","H","OLD","W",1
"65ca870d5ec4d7d40b27c58d","Black",3501,"15","F","H","OLD","W",1
"65ca870d5ec4d7d40b27c58d","Black",3547,"40","F","H","OLD","W",1
"65ca870d5ec4d7d40b27c58d","Black",3753,"85","F","L","OLD","B",1
"65ca870d5ec4d7d40b27c58d","Black",4500,"25","F","L","OLD","B",1
"65ca870d5ec4d7d40b27c58d","Black",3259,"50","F","H","OLD","B",1
"65ca870d5ec4d7d40b27c58d","Black",6831,"60","M","L","OLD","W",1
"65ca870d5ec4d7d40b27c58d","Black",5544,"75","M","H","OLD","B",1
"65ca870d5ec4d7d40b27c58d","Black",7925,"40","M","H","OLD","B",1
"65ca870d5ec4d7d40b27c58d","Black",18253,"30","M","H","OLD","B",1
"65ca870d5ec4d7d40b27c58d","Black",7651,"65","F","L","OLD","B",1
"65ca870d5ec4d7d40b27c58d","Black",2987,"20","M","L","OLD","W",0
"65ca870d5ec4d7d40b27c58d","Black",3645,"65","F","L","OLD","B",1
"65ca870d5ec4d7d40b27c58d","Black",3279,"80","F","L","OLD","B",1
"65ca870d5ec4d7d40b27c58d","Black",3924,"15","F","L","OLD","W",1
"65ca870d5ec4d7d40b27c58d","Black",3852,"25","F","L","OLD","B",1
"65ca870d5ec4d7d40b27c58d","Black",7290,"65","F","H","OLD","B",1
"65ca870d5ec4d7d40b27c58d","Black",3633,"85","F","H","OLD","B",1
"65ca870d5ec4d7d40b27c58d","Black",4099,"20","M","H","OLD","B",0
"65ca870d5ec4d7d40b27c58d","Black",2983,"20","F","L","OLD","W",0
"65ca870d5ec4d7d40b27c58d","Black",3111,"20","F","L","OLD","W",0
"65ca870d5ec4d7d40b27c58d","Black",3107,"20","M","H","OLD","W",0
"65ca870d5ec4d7d40b27c58d","Black",2948,"15","F","L","OLD","W",1
"65ca870d5ec4d7d40b27c58d","Black",3366,"80","F","L","OLD","B",1
"65ca870d5ec4d7d40b27c58d","Black",3289,"40","M","H","OLD","W",1
"65cf72df48ae91f6cd86b9c2","Black",5046,NA,"F","L","OLD","W",1
"65cf72df48ae91f6cd86b9c2","Black",5249,"0","M","L","OLD","W",1
"65cf72df48ae91f6cd86b9c2","Black",11514,"0","F","L","OLD","W",1
"65cf72df48ae91f6cd86b9c2","Black",18356,"20","F","L","OLD","W",1
"65cf72df48ae91f6cd86b9c2","Black",6526,"0","M","L","OLD","W",0
"65cf72df48ae91f6cd86b9c2","Black",20391,"40","M","L","OLD","W",1
"65cf72df48ae91f6cd86b9c2","Black",5433,"9","M","L","OLD","W",1
"65cf72df48ae91f6cd86b9c2","Black",5679,"0","M","L","OLD","W",1
"65cf72df48ae91f6cd86b9c2","Black",11730,"50","F","H","OLD","B",1
"65cf72df48ae91f6cd86b9c2","Black",15342,"78","F","H","OLD","B",1
"65cf72df48ae91f6cd86b9c2","Black",11711,"39","F","H","OLD","B",1
"65cf72df48ae91f6cd86b9c2","Black",16418,"65","F","H","OLD","B",1
"65cf72df48ae91f6cd86b9c2","Black",7643,"100","F","H","OLD","B",1
"65cf72df48ae91f6cd86b9c2","Black",9276,"60","M","H","OLD","B",1
"65cf72df48ae91f6cd86b9c2","Black",14552,"70","M","H","OLD","B",1
"65cf72df48ae91f6cd86b9c2","Black",8498,"75","M","H","OLD","B",0
"65cf72df48ae91f6cd86b9c2","Black",16635,"50","M","H","OLD","B",1
"65cf72df48ae91f6cd86b9c2","Black",11693,"90","M","H","OLD","B",1
"65cf72df48ae91f6cd86b9c2","Black",34308,"50","F","H","OLD","W",1
"65cf72df48ae91f6cd86b9c2","Black",8895,"80","F","H","OLD","W",1
"65cf72df48ae91f6cd86b9c2","Black",10369,"60","F","H","OLD","W",1
"65cf72df48ae91f6cd86b9c2","Black",8932,"90","F","H","OLD","W",1
"65cf72df48ae91f6cd86b9c2","Black",7104,"50","F","H","OLD","W",1
"65cf72df48ae91f6cd86b9c2","Black",10684,"34","M","H","OLD","W",1
"65cf72df48ae91f6cd86b9c2","Black",6119,"77","M","H","OLD","W",1
"65cf72df48ae91f6cd86b9c2","Black",8983,"40","M","H","OLD","W",1
"65cf72df48ae91f6cd86b9c2","Black",6759,"0","M","H","OLD","W",1
"65cf72df48ae91f6cd86b9c2","Black",6147,"45","M","H","OLD","W",1
"65cf72df48ae91f6cd86b9c2","Black",8647,"50","F","L","OLD","B",1
"65cf72df48ae91f6cd86b9c2","Black",13560,"30","F","L","OLD","B",1
"65cf72df48ae91f6cd86b9c2","Black",6770,"97","F","L","OLD","B",1
"65cf72df48ae91f6cd86b9c2","Black",14833,"45","F","L","OLD","B",1
"65cf72df48ae91f6cd86b9c2","Black",4952,"0","F","L","OLD","B",1
"65cf72df48ae91f6cd86b9c2","Black",20417,"10","F","L","OLD","B",1
"65cf72df48ae91f6cd86b9c2","Black",9418,"45","F","L","OLD","B",1
"65cf72df48ae91f6cd86b9c2","Black",5958,"44","F","L","OLD","B",1
"65cf72df48ae91f6cd86b9c2","Black",6894,"33","F","L","OLD","B",0
"65cf72df48ae91f6cd86b9c2","Black",7910,"25","F","L","OLD","B",1
"65cf72df48ae91f6cd86b9c2","Black",54378,"22","F","L","OLD","W",1
"65cf72df48ae91f6cd86b9c2","Black",8319,"100","F","L","OLD","W",1
"65d5179cf1a1d839ea0e1b40","Black",10229,"40","F","H","OLD","W",1
"65d5179cf1a1d839ea0e1b40","Black",4713,"10","M","L","OLD","W",1
"65d5179cf1a1d839ea0e1b40","Black",7560,"30","M","L","OLD","W",1
"65d5179cf1a1d839ea0e1b40","Black",7378,"10","F","H","OLD","W",1
"65d5179cf1a1d839ea0e1b40","Black",3583,"10","M","L","OLD","W",1
"65d5179cf1a1d839ea0e1b40","Black",3987,"20","F","L","OLD","W",0
"65d5179cf1a1d839ea0e1b40","Black",4132,"10","M","H","OLD","W",1
"65d5179cf1a1d839ea0e1b40","Black",6503,"10","M","H","OLD","W",1
"65d5179cf1a1d839ea0e1b40","Black",14034,"10","M","H","OLD","W",0
"65d5179cf1a1d839ea0e1b40","Black",8766,"70","M","L","OLD","W",1
"65d5179cf1a1d839ea0e1b40","Black",8283,"25","F","H","OLD","W",0
"65d5179cf1a1d839ea0e1b40","Black",3476,"20","M","L","OLD","W",0
"65d5179cf1a1d839ea0e1b40","Black",5409,"60","F","L","OLD","W",1
"65d5179cf1a1d839ea0e1b40","Black",7192,"20","F","H","OLD","B",1
"65d5179cf1a1d839ea0e1b40","Black",6415,"70","F","L","OLD","B",1
"65d5179cf1a1d839ea0e1b40","Black",7005,"40","F","L","OLD","W",1
"65d5179cf1a1d839ea0e1b40","Black",6494,"60","F","H","OLD","B",1
"65d5179cf1a1d839ea0e1b40","Black",6628,"30","F","H","OLD","B",0
"65d5179cf1a1d839ea0e1b40","Black",7551,"40","F","L","OLD","B",1
"65d5179cf1a1d839ea0e1b40","Black",7342,"75","M","H","OLD","B",1
"65d5179cf1a1d839ea0e1b40","Black",7011,"50","F","L","OLD","W",1
"65d5179cf1a1d839ea0e1b40","Black",9184,"50","F","H","OLD","B",1
"65d5179cf1a1d839ea0e1b40","Black",5395,"10","M","H","OLD","W",0
"65d5179cf1a1d839ea0e1b40","Black",7298,"25","F","H","OLD","B",1
"65d5179cf1a1d839ea0e1b40","Black",4238,"30","F","H","OLD","W",1
"65d5179cf1a1d839ea0e1b40","Black",6620,"25","F","L","OLD","B",1
"65d5179cf1a1d839ea0e1b40","Black",4060,"20","F","L","OLD","W",1
"65d5179cf1a1d839ea0e1b40","Black",5277,"60","F","L","OLD","B",1
"65d5179cf1a1d839ea0e1b40","Black",6939,"30","M","H","OLD","W",1
"65d5179cf1a1d839ea0e1b40","Black",7398,"20","F","H","OLD","W",1
"65d5179cf1a1d839ea0e1b40","Black",5086,"10","F","L","OLD","B",0
"65d5179cf1a1d839ea0e1b40","Black",3916,"40","M","H","OLD","B",1
"65d5179cf1a1d839ea0e1b40","Black",5271,"70","F","L","OLD","B",1
"65d5179cf1a1d839ea0e1b40","Black",4058,"25","M","H","OLD","B",0
"65d5179cf1a1d839ea0e1b40","Black",5202,"80","F","L","OLD","B",1
"65d5179cf1a1d839ea0e1b40","Black",6471,"50","M","H","OLD","B",1
"65d5179cf1a1d839ea0e1b40","Black",8068,"20","F","L","OLD","B",1
"65d5179cf1a1d839ea0e1b40","Black",4327,"80","F","L","OLD","B",1
"65d5179cf1a1d839ea0e1b40","Black",4785,"30","F","L","OLD","B",1
"65d5179cf1a1d839ea0e1b40","Black",7106,"60","M","H","OLD","B",1
"65d7836037dedd85eceb642f","White",13031,"75","F","L","OLD","W",1
"65d7836037dedd85eceb642f","White",11804,"40","F","H","OLD","B",1
"65d7836037dedd85eceb642f","White",9895,"60","F","H","OLD","B",1
"65d7836037dedd85eceb642f","White",9964,"55","F","L","OLD","W",1
"65d7836037dedd85eceb642f","White",11554,"60","F","H","OLD","W",1
"65d7836037dedd85eceb642f","White",10325,"80","F","L","OLD","W",1
"65d7836037dedd85eceb642f","White",13256,"75","M","H","OLD","W",1
"65d7836037dedd85eceb642f","White",11225,"45","M","H","OLD","W",1
"65d7836037dedd85eceb642f","White",11291,"80","F","L","OLD","B",1
"65d7836037dedd85eceb642f","White",15401,"35","F","L","OLD","B",1
"65d7836037dedd85eceb642f","White",10195,"55","M","H","OLD","W",1
"65d7836037dedd85eceb642f","White",15286,"65","F","H","OLD","B",1
"65d7836037dedd85eceb642f","White",13178,"55","F","L","OLD","B",1
"65d7836037dedd85eceb642f","White",11687,"25","M","H","OLD","W",1
"65d7836037dedd85eceb642f","White",13498,"65","F","H","OLD","B",1
"65d7836037dedd85eceb642f","White",12337,"85","F","H","OLD","W",1
"65d7836037dedd85eceb642f","White",10824,"75","F","L","OLD","B",0
"65d7836037dedd85eceb642f","White",10121,"40","F","H","OLD","W",1
"65d7836037dedd85eceb642f","White",6539,"30","M","H","OLD","B",1
"65d7836037dedd85eceb642f","White",11472,"30","F","L","OLD","W",1
"65d7836037dedd85eceb642f","White",15499,"65","M","L","OLD","W",1
"65d7836037dedd85eceb642f","White",9720,"20","M","H","OLD","B",1
"65d7836037dedd85eceb642f","White",10562,"45","M","L","OLD","W",1
"65d7836037dedd85eceb642f","White",9870,"30","F","L","OLD","W",1
"65d7836037dedd85eceb642f","White",12426,"90","M","L","OLD","W",1
"65d7836037dedd85eceb642f","White",11988,"20","M","H","OLD","B",0
"65d7836037dedd85eceb642f","White",11313,"30","M","L","OLD","W",0
"65d7836037dedd85eceb642f","White",13193,"90","F","H","OLD","W",1
"65d7836037dedd85eceb642f","White",10985,"40","F","H","OLD","W",1
"65d7836037dedd85eceb642f","White",72190,"75","M","L","OLD","W",1
"65d7836037dedd85eceb642f","White",15244,"70","F","L","OLD","B",1
"65d7836037dedd85eceb642f","White",11148,"20","M","H","OLD","B",1
"65d7836037dedd85eceb642f","White",13240,"50","F","L","OLD","B",1
"65d7836037dedd85eceb642f","White",10976,"45","F","L","OLD","B",1
"65d7836037dedd85eceb642f","White",11379,"45","M","H","OLD","W",1
"65d7836037dedd85eceb642f","White",10134,"85","F","L","OLD","B",1
"65d7836037dedd85eceb642f","White",12499,"45","F","L","OLD","B",1
"65d7836037dedd85eceb642f","White",9668,"25","F","L","OLD","B",1
"65d7836037dedd85eceb642f","White",13306,"80","M","H","OLD","B",1
"65d7836037dedd85eceb642f","White",11272,"75","F","H","OLD","B",1
"65df4369886094bb19030a5e","White",3596,"60","F","H","OLD","B",1
"65df4369886094bb19030a5e","White",3267,"50","F","L","OLD","W",1
"65df4369886094bb19030a5e","White",3504,"50","F","H","OLD","W",1
"65df4369886094bb19030a5e","White",5009,"60","F","L","OLD","B",0
"65df4369886094bb19030a5e","White",2968,"70","F","L","OLD","W",1
"65df4369886094bb19030a5e","White",3536,"60","M","H","OLD","W",0
"65df4369886094bb19030a5e","White",2752,"70","F","L","OLD","B",0
"65df4369886094bb19030a5e","White",4596,"60","F","H","OLD","B",0
"65df4369886094bb19030a5e","White",2985,"70","F","L","OLD","W",1
"65df4369886094bb19030a5e","White",4488,"70","M","H","OLD","W",1
"65df4369886094bb19030a5e","White",3035,"70","M","H","OLD","W",0
"65df4369886094bb19030a5e","White",2858,"60","F","H","OLD","W",0
"65df4369886094bb19030a5e","White",3703,"70","M","L","OLD","W",0
"65df4369886094bb19030a5e","White",3060,"50","F","H","OLD","W",1
"65df4369886094bb19030a5e","White",2903,"70","M","L","OLD","W",0
"65df4369886094bb19030a5e","White",5911,"70","F","L","OLD","B",0
"65df4369886094bb19030a5e","White",4152,"60","F","L","OLD","B",0
"65df4369886094bb19030a5e","White",3010,"60","F","H","OLD","B",1
"65df4369886094bb19030a5e","White",3213,"60","F","L","OLD","W",1
"65df4369886094bb19030a5e","White",3851,"60","F","L","OLD","B",1
"65df4369886094bb19030a5e","White",4077,"70","F","L","OLD","W",0
"65df4369886094bb19030a5e","White",3714,"70","F","L","OLD","B",0
"65df4369886094bb19030a5e","White",3005,"70","F","H","OLD","W",0
"65df4369886094bb19030a5e","White",3153,"70","F","H","OLD","W",1
"65df4369886094bb19030a5e","White",3887,"70","F","L","OLD","B",1
"65df4369886094bb19030a5e","White",3163,"60","M","H","OLD","B",1
